id	name	description	country_id	iata_code	icao_code	latitude	longitude	elevation
6140	Sovetsky Tyumenskaya Airport	Sovetskiy	191	OVS	USHS	61.32	63.6044	351
6141	Izhevsk Airport	Izhevsk	191	IJK	USII	56.8281	53.4575	531
6142	Pobedilovo Airport	Kirov	191	KVX	USKK	58.5033	49.3483	479
6143	Nadym Airport	Nadym	191	NYM	USMM	65.4809	72.6989	49
6144	Raduzhny Airport	Raduzhnyi	191	RAT	USNR	62.1586	77.3289	250
6145	Nefteyugansk Airport	Nefteyugansk	191	NFG	USRN	61.1083	72.65	115
6146	Kurgan Airport	Kurgan	191	KRO	USUU	55.4753	65.4156	240
6147	Khudzhand Airport	Khudzhand	194	LBD	UTDL	40.2154	69.6947	1450
6148	Andizhan Airport	Andizhan	195	AZN	UTKA	40.7277	72.294	1515
6149	Fergana Airport	Fergana	195	FEG	UTKF	40.3588	71.745	1980
6150	Namangan Airport	Namangan	195	NMA	UTKN	40.9846	71.5567	1555
6151	Nukus Airport	Nukus	195	NCU	UTNN	42.4884	59.6233	246
6152	Urgench Airport	Urgench	195	UGC	UTNU	41.5843	60.6417	320
6153	Karshi Khanabad Airport	Khanabad	195	KSQ	UTSL	38.8336	65.9215	1365
6154	Termez Airport	Termez	195	TMJ	UTST	37.28667	67.31	1027
6155	Staroselye Airport	Rybinsk	191	RYB	UUBK	58.1042	38.9294	423
6156	Belgorod International Airport	Belgorod	191	EGO	UUOB	50.6438	36.5901	735
6157	Kursk East Airport	Kursk	191	URS	UUOK	51.7506	36.2956	686
6158	Lipetsk Airport	Lipetsk	191	LPK	UUOL	52.7028	39.5378	584
6159	Vorkuta Airport	Vorkuta	191	VKT	UUYW	67.4886	63.9931	604
6160	Bugulma Airport	Bugulma	191	UUA	UWKB	54.64	52.8017	991
6161	Yoshkar-Ola Airport	Yoshkar-Ola	191	JOK	UWKJ	56.7006	47.9047	348
6162	Cheboksary Airport	Cheboksary	191	CSY	UWKS	56.0903	47.3473	558
6163	Ulyanovsk East Airport	Ulyanovsk	191	ULY	UWLW	54.401	48.8027	252
6164	Orsk Airport	Orsk	191	OSW	UWOR	51.0725	58.5956	909
6165	Penza Airport	Penza	191	PEZ	UWPP	53.1106	45.0211	614
6166	Saransk Airport	Saransk	191	SKX	UWPS	54.1251	45.2123	676
6167	Balakovo Airport	Balakovo	191	BWO	UWSB	51.8583	47.7456	95
6168	Hubli Airport	Hubli	196	HBX	VAHB	15.3617	75.0849	2171
6169	Koggala Airport	Koggala	197	KCT	VCCK	5.99368	80.3203	10
6170	Wirawila Airport	Wirawila	197	WRZ	VCCW	6.25449	81.23519	50
6171	Battambang Airport	Battambang	198	BBM	VDBG	13.0956	103.224	59
6172	Shillong Airport	Shillong	196	SHL	VEBI	25.7036	91.9787	2910
6173	Lokpriya Gopinath Bordoloi International Airport	Guwahati	196	GAU	VEGT	26.10609	91.58594	162
6174	Dimapur Airport	Dimapur	196	DMU	VEMR	25.8839	93.7711	487
6175	Tezpur Airport	Tezpur	196	TEZ	VETZ	26.7091	92.7847	240
6176	Barisal Airport	Barisal	199	BZL	VGBR	22.801	90.3012	23
6177	Ban Huoeisay Airport	Huay Xai	201	OUI	VLHS	20.2573	100.437	1380
6178	Kontum Airport	Kontum	207	KON		14.35	108.017	1804
6179	Bharatpur Airport	Bharatpur	203	BHR	VNBP	27.6781	84.4294	600
6180	Chandragadhi Airport	Chandragarhi	203	BDP	VNCG	26.57082	88.07958	300
6181	Meghauli Airport	Meghauli	203	MEY	VNMG	27.583	84.233	600
6182	Nepalgunj Airport	Nepalgunj	203	KEP	VNNG	28.10363	81.66701	540
6183	Gan Island Airport	Gan Island	71	GAN	VRMG	-0.69334	73.1556	6
6184	Hanimaadhoo Airport	Haa Dhaalu Atoll	71	HAQ	VRMH	6.74423	73.1705	4
6185	Kadhdhoo Airport	Laamu Atoll	71	KDO	VRMK	1.85917	73.5219	4
6186	Mae Sot Airport	Tak	205	MAQ	VTPM	16.69986	98.54506	690
6187	Buon Ma Thuot Airport	Buonmethuot	207	BMV	VVBM	12.66831	108.12027	1729
6188	Cat Bi International Airport	Haiphong	207	HPH	VVCI	20.81939	106.72499	6
6189	Cam Ranh Airport	Nha Trang	207	CXR	VVCR	11.99815	109.21937	40
6190	Co Ong Airport	Conson	207	VCS	VVCS	8.73183	106.63259	20
6191	Trà Nóc Airport	Can Tho	207	VCA	VVCT	10.08512	105.71192	9
6192	Dien Bien Phu Airport	Dienbienphu	207	DIN	VVDB	21.39748	103.00783	1611
6193	Phu Cat Airport	Phucat	207	UIH	VVPC	13.95499	109.04227	80
6194	Pleiku Airport	Pleiku	207	PXU	VVPK	14.00452	108.01716	2434
6195	Vinh Airport	Vinh	207	VII	VVVH	18.73757	105.67076	23
6196	Banmaw Airport	Banmaw	208	BMO	VYBM	24.26903	97.24615	370
6197	Dawei Airport	Dawei	208	TVY	VYDW	14.10389	98.20364	84
6198	Kawthoung Airport	Kawthoung	208	KAW	VYKT	10.04926	98.53801	180
6199	Loikaw Airport	Loikaw	208	LIW	VYLK	19.69149	97.21482	2940
6200	Mawlamyine Airport	Mawlamyine	208	MNU	VYMM	16.44475	97.66067	52
6201	Pathein Airport	Pathein	208	BSX	VYPN	16.81523	94.77991	20
6202	Pakhokku Airport	Pakhokku	208	PKK	VYPU	21.3333	95.1	151
6203	Sumbawa Besar Airport	Sumbawa Island	206	SWQ	WADS	-8.48904	117.41212	16
6204	Tambolaka Airport	Waikabubak-Sumba Island	206	TMC	WADT	-9.40972	119.24449	161
6205	Bokondini Airport	Bokondini-Papua Island	206	BUI	WAJB	-3.58365	138.533	9104
6206	Senggeh Airport	Senggeh-Papua Island	206	SEH	WAJS	-3.43333	140.817	914
6207	Tanjung Harapan Airport	Tanjung Selor-Borneo Island	206	TJS	WALG	2.83641	117.374	10
6208	Datadawai Airport	Datadawai-Borneo Island	206	DTD	WALJ	0.717	116.483	229
6209	Barau(Kalimaru) Airport	Tanjung Redep-Borneo Island	206	BEJ	WALK	2.1555	117.43226	59
6210	Warukin Airport	Tanjung-Borneo Island	206	TJG	WAON	-2.21656	115.436	197
6211	Sampit(Hasan) Airport	Sampit-Borneo Island	206	SMQ	WAOS	-2.49919	112.97499	50
6212	Dumatubun Airport	Langgur-Kei Islands	206	LUV	WAPL	-5.66162	132.73143	10
6213	Mali Airport	Alor Island	206	ARD	WATM	-8.13234	124.597	10
6214	Belaga Airport	Belaga	209	BLG	WBGC	2.65	113.767	200
6215	Long Lellang Airport	Long Datih	209	LGL	WBGF	3.421	115.154	1400
6216	Long Seridan Airport	Long Seridan	209	ODN	WBGI	3.967	115.05	607
6217	Mukah Airport	Mukah	209	MKM	WBGK	2.90639	112.08	13
6218	Bakalalan Airport	Bakalalan	209	BKM	WBGQ	3.974	115.618	2900
6219	Lawas Airport	Lawas	209	LWY	WBGW	4.84917	115.408	5
6220	Bario Airport	Bario	209	BBN	WBGZ	3.73389	115.479	3350
6221	Tomanggong Airport	Tomanggong	209	TMG	WBKM	5.4	118.65	26
6222	Kudat Airport	Kudat	209	KUD	WBKT	6.9225	116.836	10
6223	Radin Inten II (Branti) Airport	Bandar Lampung-Sumatra Island	206	TKG	WICT	-5.24234	105.17894	282
6224	Halim Perdanakusuma International Airport	Jakarta	206	HLP	WIHH	-6.26661	106.891	84
6225	Ranai Airport	Ranai-Natuna Besar Island	206	NTX	WION	3.90871	108.3879	7
6226	Pangsuma Airport	Putussibau-Borneo Island	206	PSU	WIOP	0.83558	112.93714	297
6227	Susilo Airport	Sintang-Borneo Island	206	SQG	WIOS	0.06362	111.47343	98
6228	Pendopo Airport	Talang Gudang-Sumatra Island	206	PDO	WIPQ	-3.28607	103.8796	184
6229	Malikus Saleh Airport	Lhok Seumawe-Sumatra Island	206	LSW	WITM	5.22668	96.95034	90
6230	Pulau Pangkor Airport	Pangkor Island	209	PKG	WMPA	4.24472	100.553	19
6231	Stagen Airport	Laut Island	206	KBU	WRBK	-3.29472	116.165	4
6232	Long Bawan Airport	Long Bawan-Borneo Island	206	LBW	WRLB	3.867	115.683	3590
6233	Nunukan Airport	Nunukan-Nunukan Island	206	NNX	WRLF	4.13653	117.667	52
6234	Long Apung Airport	Long Apung-Borneo Island	206	LPU	WRLP	0.583	115.6	627
6235	Albany Airport	Albany	126	ALH	YABA	-34.9433	117.809	233
6236	Argyle Airport	Argyle	126	GYL	YARG	-16.6369	128.451	522
6237	Aurukun Airport	Aurukun	126	AUU	YAUR	-13.3539	141.721	31
6238	Barcaldine Airport	Barcaldine	126	BCI	YBAR	-23.5653	145.307	878
6239	Badu Island Airport	Badu Island	126	BDD	YBAU	-10.15	141.175	14
6240	Birdsville Airport	Birdsville	126	BVI	YBDV	-25.8975	139.348	159
6241	Broken Hill Airport	Broken Hill	126	BHQ	YBHI	-32.0014	141.472	958
6242	Hamilton Island Airport	Hamilton Island	126	HTI	YBHM	-20.3581	148.952	15
6243	Bedourie Airport	Bedourie	126	BEU	YBIE	-24.3461	139.46	300
6244	Bourke Airport	Bourke	126	BRK	YBKE	-30.0392	145.952	352
6245	Burketown Airport	Burketown	126	BUC	YBKT	-17.7486	139.534	21
6246	Boigu Airport	Boigu	126	GIC	YBOI	-9.23278	142.218	23
6247	Oakey Airport	Oakey	126	OKY	YBOK	-27.41139	151.73528	1335
6248	Boulia Airport	Boulia	126	BQL	YBOU	-22.9133	139.9	542
6249	Bathurst Airport	Bathurst	126	BHS	YBTH	-33.4094	149.652	2435
6250	Blackwater Airport	Blackwater	126	BLT	YBTR	-23.6031	148.807	657
6251	Carnarvon Airport	Carnarvon	126	CVQ	YCAR	-24.8806	113.672	13
6252	Cobar Airport	Cobar	126	CAZ	YCBA	-31.5383	145.794	724
6253	Coober Pedy Airport	Coober Pedy	126	CPD	YCBP	-29.04	134.721	740
6254	Coconut Island Airport	Coconut Island	126	CNC	YCCT	-10.05	143.07	3
6255	Cloncurry Airport	Cloncurry	126	CNJ	YCCY	-20.6686	140.504	616
6256	Ceduna Airport	Ceduna	126	CED	YCDU	-32.1306	133.71	77
6257	Cooktown Airport	Cooktown	126	CTN	YCKN	-15.4447	145.184	26
6258	Cunnamulla Airport	Cunnamulla	126	CMA	YCMU	-28.03	145.622	630
6259	Coonamble Airport	Coonamble	126	CNB	YCNM	-30.9833	148.376	604
6260	Coen Airport	Coen	126	CUQ	YCOE	-13.7608	143.114	532
6261	Cooma Snowy Mountains Airport	Cooma	126	OOM	YCOM	-36.3006	148.974	3088
6262	Doomadgee Airport	Doomadgee	126	DMD	YDMG	-17.9403	138.822	153
6263	Darnley Island Airport	Darnley Island	126	NLF	YDNI	-9.58333	143.767	0
6264	Devonport Airport	Devonport	126	DPO	YDPO	-41.1697	146.43	33
6265	Elcho Island Airport	Elcho Island	126	ELC	YELD	-12.0194	135.571	101
6266	Esperance Airport	Esperance	126	EPR	YESP	-33.6844	121.823	470
6267	Flinders Island Airport	Flinders Island	126	FLS	YFLI	-40.0917	147.993	10
6268	Geraldton Airport	Geraldton	126	GET	YGEL	-28.7961	114.707	121
6269	Gladstone Airport	Gladstone	126	GLT	YGLA	-23.8697	151.223	64
6270	Groote Eylandt Airport	Groote Eylandt	126	GTE	YGTE	-13.975	136.46	53
6271	Griffith Airport	Griffith	126	GFF	YGTH	-34.2508	146.067	439
6272	Horn Island Airport	Horn Island	126	HID	YHID	-10.5864	142.29	43
6273	Hooker Creek Airport	Hooker Creek	126	HOK	YHOO	-18.3367	130.638	320
6274	Mount Hotham Airport	Mount Hotham	126	MHU	YHOT	-37.0475	147.334	4260
6275	Hughenden Airport	Hughenden	126	HGD	YHUG	-20.815	144.225	1043
6276	Julia Creek Airport	Julia Creek	126	JCK	YJLC	-20.6683	141.723	404
6277	Kalbarri Airport	Kalbarri	126	KAX	YKBR	-27.69	114.262	157
6278	King Island Airport	King Island	126	KNS	YKII	-39.8775	143.878	132
6279	Kalkgurung Airport	Kalkgurung	126	KFG	YKKG	-17.4319	130.808	646
6280	Karumba Airport	Karumba	126	KRB	YKMB	-17.4567	140.83	5
6281	Kowanyama Airport	Kowanyama	126	KWM	YKOW	-15.4856	141.751	35
6282	Kubin Airport	Kubin	126	KUG	YKUB	-10.225	142.218	15
6283	Leonora Airport	Leonora	126	LNO	YLEO	-28.8781	121.315	1217
6284	Lake Evella Airport	Lake Evella	126	LEL	YLEV	-12.4989	135.806	256
6285	Lord Howe Island Airport	Lord Howe Island	126	LDH	YLHI	-31.5383	159.077	5
6286	Lockhart River Airport	Lockhart River	126	IRG	YLHR	-12.7869	143.305	77
6287	Lismore Airport	Lismore	126	LSY	YLIS	-28.8303	153.26	35
6288	Lightning Ridge Airport	Lightning Ridge	126	LHG	YLRD	-29.4567	147.984	540
6289	Longreach Airport	Longreach	126	LRE	YLRE	-23.4342	144.28	627
6290	Leinster Airport	Leinster	126	LER	YLST	-27.8433	120.703	1631
6291	Laverton Airport	Laverton	126	LVO	YLTN	-28.6136	122.424	1530
6292	Mabuiag Island Airport	Mabuiag Island	126	UBB	YMAA	-9.95	142.183	0
6293	Meekatharra Airport	Meekatharra	126	MKR	YMEK	-26.6117	118.548	1713
6294	Merimbula Airport	Merimbula	126	MIM	YMER	-36.9086	149.901	7
6295	Milingimbi Airport	Milingimbi	126	MGT	YMGB	-12.0944	134.894	53
6296	Maningrida Airport	Maningrida	126	MNG	YMGD	-12.0561	134.234	123
6297	McArthur River Mine Airport	McArthur River Mine	126	MCV	YMHU	-16.4425	136.084	131
6298	Mildura Airport	Mildura	126	MQL	YMIA	-34.2292	142.086	167
6299	Mount Magnet Airport	Mount Magnet	126	MMG	YMOG	-28.1161	117.842	1354
6300	Moree Airport	Moree	126	MRZ	YMOR	-29.4989	149.845	701
6301	Moranbah Airport	Moranbah	126	MOV	YMRB	-22.0578	148.077	770
6302	Moruya Airport	Moruya	126	MYA	YMRY	-35.8978	150.144	14
6303	Mount Gambier Airport	Mount Gambier	126	MGB	YMTG	-37.7456	140.785	212
6304	Mornington Island Airport	Mornington Island	126	ONG	YMTI	-16.6625	139.178	33
6305	Murray Island Airport	Murray Island	126	MYI	YMUI	-9.91667	144.055	0
6306	Maryborough Airport	Maryborough	126	MBH	YMYB	-25.5133	152.715	38
6307	Narrandera Airport	Narrandera	126	NRA	YNAR	-34.7022	146.512	474
6308	Narrabri Airport	Narrabri	126	NAA	YNBR	-30.3192	149.827	788
6309	Normanton Airport	Normanton	126	NTN	YNTN	-17.6836	141.07	73
6310	Newman Airport	Newman	126	ZNE	YNWN	-23.4178	119.803	1724
6311	Olympic Dam Airport	Olympic Dam	126	OLP	YOLD	-30.485	136.877	343
6312	Port Augusta Airport	Argyle	126	PUG	YPAG	-32.50694	137.71667	56
6313	Palm Island Airport	Palm Island	126	PMK	YPAM	-18.7553	146.581	28
6314	Paraburdoo Airport	Paraburdoo	126	PBO	YPBO	-23.1711	117.745	1406
6315	Cocos Keeling Island Airport	Cocos Keeling Island	236	CCK	YPCC	-12.1883	96.8339	10
6316	Gove Airport	Gove	126	GOV	YPGV	-12.2694	136.818	192
6317	Parkes Airport	Parkes	126	PKE	YPKS	-33.1314	148.239	1069
6318	Port Lincoln Airport	Port Lincoln	126	PLO	YPLC	-34.6053	135.88	36
6319	Pormpuraaw Airport	Pormpuraaw	126	EDR	YPMP	-14.8967	141.609	10
6320	Port Macquarie Airport	Port Macquarie	126	PQQ	YPMQ	-31.4358	152.863	12
6321	Portland Airport	Portland	126	PTJ	YPOD	-38.3181	141.471	265
6322	Quilpie Airport	Quilpie	126	ULP	YQLP	-26.6122	144.253	655
6323	Ramingining Airport	Ramingining	126	RAM	YRNG	-12.3564	134.898	206
6324	Roma Airport	Roma	126	RMA	YROM	-26.545	148.775	1032
6325	St George Airport	St George	126	SGO	YSGE	-28.0497	148.595	656
6326	Shark Bay Airport	Shark Bay	126	MJK	YSHK	-25.8939	113.577	111
6327	Saibai Island Airport	Saibai Island	126	SBR	YSII	-9.37833	142.625	0
6328	Strahan Airport	Strahan	126	SRN	YSRN	-42.155	145.292	20
6329	Thargomindah Airport	Thargomindah	126	XTG	YTGM	-27.9864	143.811	433
6330	Tennant Creek Airport	Tennant Creek	126	TCA	YTNK	-19.6344	134.183	1236
6331	Victoria River Downs Airport	Victoria River Downs	126	VCD	YVRD	-16.4033	131.002	89
6332	Warraber Island Airport	Sue Islet	126	SYU	YWBS	-10.2083	142.825	3
6333	Windorah Airport	Windorah	126	WNR	YWDH	-25.4131	142.667	452
6334	Whyalla Airport	Whyalla	126	WYA	YWHA	-33.0589	137.514	41
6335	Wiluna Airport	Wiluna	126	WUN	YWLU	-26.6292	120.221	1649
6336	Wollongong Airport	Wollongong	126	WOL	YWOL	-34.5611	150.789	31
6337	Winton Airport	Winton	126	WIN	YWTN	-22.3636	143.086	638
6338	Wynyard Airport	Burnie	126	BWT	YWYY	-40.9989	145.731	62
6339	Yorke Island Airport	Yorke Island	126	OKR	YYKI	-9.75703	143.411	0
6340	Yam Island Airport	Yam Island	126	XMY	YYMI	-9.90111	142.776	0
6341	Beijing Nanyuan Airport	Beijing	215	NAY	ZBBB	39.7825	116.38778	0
6342	Chifeng Airport	Chifeng	215	CIF	ZBCF	42.235	118.908	0
6343	Changzhi Airport	Changzhi	215	CIH	ZBCZ	36.2475	113.126	0
6344	Datong Airport	Datong	215	DAT	ZBDT	40.0603	113.482	3442
6345	Baita Airport	Hohhot	215	HET	ZBHH	40.85142	111.8241	3556
6346	Baotou Airport	Baotou	215	BAV	ZBOW	40.56	109.997	3321
6347	Shijiazhuang Daguocun International Airport	Shijiazhuang	215	SJW	ZBSJ	38.28069	114.6973	233
6348	Tongliao Airport	Tongliao	215	TGO	ZBTL	43.5567	122.2	0
6349	Ulanhot Airport	Ulanhot	215	HLH	ZBUL	46.083	122.017	0
6350	Xilinhot Airport	Xilinhot	215	XIL	ZBXH	43.9156	115.964	0
6351	Beihai Airport	Beihai	215	BHY	ZGBH	21.5394	109.294	0
6352	Changde Airport	Changde	215	CGD	ZGCD	28.9189	111.64	0
6353	Dayong Airport	Dayong	215	DYG	ZGDY	29.1028	110.443	692
6354	Meixian Airport	Meixian	215	MXZ	ZGMX	24.35	116.133	0
6355	Zhuhai Airport	Zhuhai	215	ZUH	ZGSD	22.0064	113.376	0
6356	Bailian Airport	Liuzhou	215	LZH	ZGZH	24.2075	109.391	295
6357	Zhanjiang Airport	Zhanjiang	215	ZHA	ZGZJ	21.2144	110.358	0
6358	Enshi Airport	Enshi	215	ENH	ZHES	30.3203	109.485	0
6359	Nanyang Airport	Nanyang	215	NNY	ZHNY	32.9808	112.615	0
6360	Xiangfan Airport	Xiangfan	215	XFN	ZHXF	32.1506	112.291	0
6361	Yichang Airport	Yichang	215	YIH	ZHYC	30.671	111.441	0
6362	Ankang Airport	Ankang	215	AKA	ZLAK	32.7081	108.931	0
6363	Golmud Airport	Golmud	215	GOQ	ZLGM	34.633	98.867	0
6364	Hanzhong Airport	Hanzhong	215	HZG	ZLHZ	33.0636	107.008	0
6365	Qingyang Airport	Qingyang	215	IQN	ZLQY	35.7997	107.603	0
6366	Xining Caojiabu Airport	Xining	215	XNN	ZLXN	36.5275	102.043	0
6367	Yan'an Airport	Yan'an	215	ENY	ZLYA	36.6369	109.554	0
6368	Yulin Airport	Yulin	215	UYN	ZLYL	38.2692	109.731	0
6369	Arvaikheer Airport	Arvaikheer	217	AVK	ZMAH	46.2503	102.802	5932
6370	Altai Airport	Altai	217	LTI	ZMAT	46.3764	96.2211	7260
6371	Bayankhongor Airport	Bayankhongor	217	BYN	ZMBH	46.1633	100.704	6085
6372	Dalanzadgad Airport	Dalanzadgad	217	DLZ	ZMDZ	43.5917	104.43	4787
6373	Khovd Airport	Khovd	217	HVD	ZMKD	47.9541	91.6282	4898
6374	Muren Airport	Muren	217	MXV	ZMMN	49.6633	100.099	4272
6375	Diqing Airport	Shangri-La	215	DIG	ZPDQ	27.7936	99.6772	0
6376	Mangshi Airport	Luxi	215	LUM	ZPLX	24.4011	98.5317	2890
6377	Simao Airport	Simao	215	SYM	ZPSM	22.7933	100.959	0
6378	Zhaotong Airport	Zhaotong	215	ZAT	ZPZT	27.3256	103.755	0
6379	Ganzhou Airport	Ganzhou	215	KOW	ZSGZ	25.8258	114.912	0
6380	Jingdezhen Airport	Jingdezhen	215	JDZ	ZSJD	29.3386	117.176	112
6381	Jiujiang Lushan Airport	Jiujiang	215	JIU	ZSJJ	29.733	115.983	0
6382	Quzhou Airport	Quzhou	215	JUZ	ZSJU	28.9658	118.899	0
6383	Lianyungang Airport	Lianyungang	215	LYG	ZSLG	34.55	119.25	0
6384	Huangyan Luqiao Airport	Huangyan	215	HYN	ZSLQ	28.5622	121.429	0
6385	Shubuling Airport	Linyi	215	LYI	ZSLY	35.0461	118.412	0
6386	Quanzhou Airport	Quanzhou	215	JJN	ZSQZ	24.7964	118.59	0
6387	Tunxi International Airport	Huangshan	215	TXN	ZSTX	29.7333	118.256	0
6388	Weifang Airport	Weifang	215	WEF	ZSWF	36.6467	119.119	0
6389	Weihai Airport	Weihai	215	WEH	ZSWH	37.1871	122.229	145
6390	Wuxi Airport	Wuxi	215	WUX	ZSWX	31.4944	120.429	0
6391	Nanping Wuyishan Airport	Wuyishan	215	WUS	ZSWY	27.7019	118.001	614
6392	Wenzhou Yongqiang Airport	Wenzhou	215	WNZ	ZSWZ	27.9122	120.852	0
6393	Yancheng Airport	Yancheng	215	YNZ	ZSYN	33.3856	120.125	0
6394	Yiwu Airport	Yiwu	215	YIW	ZSYW	29.3447	120.032	0
6395	Zhoushan Airport	Zhoushan	215	HSN	ZSZS	29.9342	122.362	0
6396	Qamdo Bangda Airport	Bangda	215	BPX	ZUBD	30.5536	97.1083	14219
6397	Dachuan Airport	Dazhou	215	DAX	ZUDX	31.3	107.5	0
6398	Guangyuan Airport	Guangyuan	215	GYS	ZUGU	32.3911	105.702	0
6399	Luzhou Airport	Luzhou	215	LZO	ZULZ	28.8522	105.393	0
6400	Mianyang Airport	Mianyang	215	MIG	ZUMY	31.4281	104.741	0
6401	Nanchong Airport	Nanchong	215	NAO	ZUNC	30.754	106.062	0
6402	Nyingchi Airport	Nyingchi	215	LZY	ZUNZ	29.3033	94.3353	9675
6403	Wanxian Airport	Wanxian	215	WXN	ZUWX	30.8361	108.406	0
6404	Aksu Airport	Aksu	215	AKU	ZWAK	41.2625	80.2917	0
6405	Qiemo Airport	Qiemo	215	IQM	ZWCM	38.1494	85.5328	4108
6406	Kuqa Airport	Kuqa	215	KCA	ZWKC	41.7181	82.9869	3524
6407	Korla Airport	Korla	215	KRL	ZWKL	41.6978	86.1289	0
6408	Karamay Airport	Karamay	215	KRY	ZWKM	45.617	84.883	0
6409	Yining Airport	Yining	215	YIN	ZWYN	43.9558	81.3303	0
6410	Heihe Airport	Heihe	215	HEK	ZYHE	50.25	127.3	8530
6411	Jiamusi Airport	Jiamusi	215	JMU	ZYJM	46.84339	130.46539	262
6412	Jinzhou Airport	Jinzhou	215	JNZ	ZYJZ	41.1014	121.062	0
6413	Qiqihar Sanjiazi Airport	Qiqihar	215	NDG	ZYQQ	47.23963	123.91813	477
6414	Yanji Airport	Yanji	215	YNJ	ZYYJ	42.8828	129.45126	624
6417	Valletta Sea Plane Terminal	Valletta	94			35.88886	14.50842	0
6418	Gozo Sea Plane Terminal	Mgarr	94			36.02639	14.29833	0
6419	Mount Keith	Mount Keith	126	WME	YMNE	-27.28639	120.55472	1792
6420	Gran Roque Airport	Los Roques	171	LRV	SVRS	11.95	-66.67	17
6421	Inishmore Airport	Inis Mor	26	IOR	EIIM	53.1067	-9.65361	24
6422	Connemara Regional Airport	Indreabhan	26	NNR	EICA	53.2303	-9.46778	0
6423	Guettin MecklenburgVorpommern Germany	Ruegen	16	GTI	EDCG	54.38333	13.32528	69
6424	Berezovo	Berezovo	191	NBB	USHB	63.9241	65.0487	98
6425	Szczecin-Dabie	Szczecin	31		EPSD	53.47114	14.63775	3
6426	Worcester Regional Airport	Worcester	17	ORH	KORH	42.2673	-71.8757	1009
6427	Anqing Airport	Anqing	215	AQG	ZSAQ	30.5822	117.0502	0
6428	Jing Gang Shan Airport	Ji An	215	JGS		26.8997	114.7375	0
6429	Shanhaiguan Airport	Qinhuangdao	215	SHP	ZBSH	39.9681	119.731	0
6430	Zhangxiao	Yuncheng	215	YCU	ZBYC	35.018	110.993	0
6431	Lanzhou Airport	Lanzhou	215	LHW	ZLAN	36.117	103.617	0
6432	Jiayuguan Airport	Jiayuguan	215	JGN	ZLJQ	39.8569	98.3414	0
6433	Dandong	Dandong	215	DDG	ZYDD	40.0255	124.2866	0
6434	Ordos Ejin Horo	Dongsheng	215	DSN	ZBDS	39.85	110.033	0
6435	Panzhihua	Panzhihua	215	PZI	ZUZH	26.54	101.799	9186
6436	Grytviken	Grytviken	237			-54.16534	-36.30288	0
6437	South Shetland	South Shetland	134			-68	-58	0
6438	South Shetland	South Shetland	134			-63.37	-62.83	0
6439	New Rochelle Amtrak Station	New Rochelle	17			40.91392	-73.78201	66
8838	Anoka County Blaine Airport	Anoka	17		KANE	45.14489	-93.21019	912
6441	New Haven Rail Station	New Haven	17	ZVE		41.29867	-72.92599	7
6442	Chicago Union Station	Chicago	17			41.8792	-87.63885	581
6443	Dibrugarh Airport	Dibrugarh	196	DIB		27.4839	95.0169	362
6444	Doha Free Zone Airport	Doha	149	XOZ		24.8333	50.9166	0
6445	Bremerton National	Bremerton	17	PWT	KPWT	47.49024	-122.76481	444
6446	Spencer Muni	Spencer	17	SPW	KSPW	43.16553	-95.2028	1339
6447	Jefferson City Memorial Airport	Jefferson City	17	JEF	KJEF	38.5912	-92.1561	549
6448	Grand Canyon West Airport	Grand Canyon West	17	GCW		35.5925	-113.4859	4825
6449	Boulder City Municipal Airport	Boulder City	17	BLD	KBVU	35.5651	-114.514	2201
6450	Tannheim	Tannheim	16		EDMT	48.01174	10.1009	1902
6451	Glenview Amtrak Station	Glenview	17			42.0742	-87.80535	630
6452	Baltimore Penn Station	Baltimore	17			39.30741	-76.61555	62
6453	Summit Camp	Ice Cap	2			72.57919	-38.4572	11000
6454	Unst Airport	Unst	20	UNT	EGPW	60.7472	-0.85385	0
6455	Pagerungan	Pagerungan	206		WA19	-6.95661	115.93124	20
6456	Provincetown Muni	Provincetown	17	PVC	KPVC	42.07194	-70.22139	9
6457	Kenmore Air Harbor Seaplane Base	Seattle	17	LKE	KW55	47.629	-122.339	14
6458	Seria - Anduki	Seria	210		WBAK	4.6333	114.3833	5
6459	Magas	Nazran	191	%u0	%u04	43.32382	45.01776	1060
6460	Saint Barthelemy	Gustavia	87	SBH	TFFJ	17.9023	-62.8324	50
6461	Morro de Sao Paulo	Morro de Sao Paulo	161			-13.2314	-38.5432	10
6462	Morro de Sao Paulo	Morro de Sao Paulo	161			-13.38657	-38.90912	10
6463	Belize City Municipal Airport	Belize	121	TZA		17.5344	-88.298	15
6464	Kostroma - Sokerkino	Kostroma	191		UUBA	57.47	41.01	453
6465	Sukhumi Dranda	Sukhumi	224	SUI	UGSS	42.87	41.12	0
6466	Tambow	Tambow	191	TBW	UUOT	52.81	41.48	126
6467	Oban Airport	North Connel	20	OBN	EGEO	56.464	-5.4	23
6468	Vilamendhoo	Vilamendhoo	71			73.01911	3.60965	0
6469	Vilamendhoo	Vilamendhoo	71			3.60965	73.01911	0
6470	Vilamendhoo	Vilamendhoo	71			3.484	73.802	0
6471	Vilamendhoo	Vilamendhoo	71			73.801	3.801	0
6472	Aaa	Aaa	71			73.9	3.222	0
6473	Vilamendhoo	Vilamendhoo	71			0	0	0
6474	Vilamendhoo	Vilamendhoo	71			3.8	73.8	0
6475	Sharya	Sharya	191			58.2321	45.3314	453
